BARKOD_ARTIKLA,SIFRA_ARTIKLA,NAZIV_ARTIKLA,BRAND,ROBNA_STRUKTURA,JEDINICA_MJERE,NETO_KOLICINA,MPC,MPC_POSEBNA_PRODAJA,CIJENA_PO_JM,MPC_NAJNIZA_30,MPC_020525,DATUM_ULASKA_NOVOG_ARTIKLA,PRVA_CIJENA_NOVOG_ARTIKLA
5831,10023583,PECIVO SLANAC BAK SMRZ 100 g B,,SVJEŽI ODJELI,kom,"0,100","0,6",,"5,96",,"0,6",,
292017,10023591,KRUH KRUŠČIĆ KRUMPIROV 400g,,SVJEŽI ODJELI,kg,"0,400","1,19",,"2,98",,"1,19",,
298843,10026212,PIZZA KVADRATNA SMRZ 240 g BOB,BOBIS,SVJEŽI ODJELI,kom,"0,240","1,99",,"8,29",,"1,99",,
3850105101037,10026238,BIS NIRO 1L CLP,BIS,NEPREHRANA,kom,"1,000","3,99",,"3,99",,"3,99",,
3850116998312,10026580,"MRKVA KOCKA 2,5 kg LEDO",LEDO,HLAĐENO I SMRZNUTO,kom,"2,500","4,49",,"1,8",,"4,49",,
8429762010003,10026583,CRNILO SIPE 420 g TEGLA CENTAU,,HLAĐENO I SMRZNUTO,kom,"0,500","14,99",,"29,98",,"14,99",,
294542,10026932,INĆUN MARINIRANI CENTAUR,,HLAĐENO I SMRZNUTO,kg,"1,000","22,16",,"22,16",,"22,16",,
3046,10027329,KOLAČ KROASAN ČOKOLADA 70 g,BABIĆ,SVJEŽI ODJELI,kom,"0,070","0,9",,"12,87",,"0,9",,
3850116840734,10028098,PUREĆI CORDON BLEU 600 g,LEDO,HLAĐENO I SMRZNUTO,kom,"0,600","5,29",,"8,82",,"5,29",,
678,10028205,KOLAČ LEDENI VJETAR 200 g BABI,BABIĆ,SVJEŽI ODJELI,kom,"0,150","2,12",,"14,15",,"2,12",,
5941445676212,10029003,BADEM 125 g NUTLINE,NUTLINE,PAKIRANA HRANA I PIĆE,kom,"0,125","3,49",,"27,92",,"3,49",,
291528,10029335,ŠKAMPI 8 -10 CENTAURUS,,SVJEŽI ODJELI,kg,"1,000","41,41",,"41,41",,"41,41",,
2574,10029358,SRDELA FILET 1000 g  CENTAURUS,,HLAĐENO I SMRZNUTO,kom,"1,000","22,99",,"22,99",,"22,99",,
3858892942208,10029765,NAPITAK GAZ.COLA 2 L T!,T!,PAKIRANA HRANA I PIĆE,kom,"2,000","1,15",,"0,58",,"1,15",,
9000101231502,10016810,ŠAMPON 200 ml SUHO P. SYOSS PU,SYOSS,NEPREHRANA,kom,"0,200","6,99",,"34,95",,"6,99",,
9000101342529,10016892,"OMEKŠIVAČ 1,2 L SILAN SUP. ELE",SILAN,NEPREHRANA,kom,"1,200",,"1,49","1,24","2,99","5,99",,
9005800329659,10016945,DEO SPRAY 150 ml NIVEA B&W ULT,NIVEA,NEPREHRANA,kom,"0,150",,"3,45",23,"5,29","5,29",,
8717644585603,10017005,DEO SPRAY 150 ml REXONA HAPPY,REXONA,NEPREHRANA,kom,"0,150",,"2,85",19,"3,49","5,29",,
3858889365560,10018010,NAMAZ RAJČICA ORIG.75 g NATURE,,PAKIRANA HRANA I PIĆE,kom,"0,075","1,89",,"25,2",,"1,89",,
3830061315945,10018033,"KOLAGEN OVITAK 120 5/1 0,5 m",,SVJEŽI ODJELI,kom,"1,000","6,15",,"6,15",,"6,15",,
3856020243432,10018048,GRAH CRNI 400 g PODRAVKA,,PAKIRANA HRANA I PIĆE,kom,"0,400",,"0,95","2,38","2,29","2,29",,
3859892510077,10018116,ULJE PALMINO 20 L,,PAKIRANA HRANA I PIĆE,kom,"20,000","71,99",,"3,6",,"71,99",,
5997381327077,10018479,PIKANT FIX KISELI 100 g DR.OET,DR. OETKER,PAKIRANA HRANA I PIĆE,kom,"0,100","1,05",,"10,5",,"1,05",,
4062300144330,10018759,KREMA 75 ml NAJNJEŽNIJA HIPP,HIPP,NEPREHRANA,kom,"0,075","2,29",,"30,53",,"2,29",,
8600114009894,10019797,NAPOLITANKE NOISS. 125 g JAFFA,,PAKIRANA HRANA I PIĆE,kom,"0,125","1,39",,"11,12",,"1,39",,
291762,10020491,KOLAČ MINI EKLER 1 kg BOBIS,BOBIS,SVJEŽI ODJELI,kg,"1,000","19,91",,"19,91",,"19,91",,
3859891493623,10023301,SAL.KIS.KUPUS 250g .ČEŠNJ.,,SVJEŽI ODJELI,kom,"0,250","1,45",,"5,8",,"1,45",,
86002158,10023404,PAŠTETA ČAJNA 50 g CARNEX,CARNEX,PAKIRANA HRANA I PIĆE,kom,"0,050",,"0,69","13,8","0,85","0,85",,
1898,10023484,PECIVO BAKIN SLANAC 80 g BABIĆ,BABIĆ,SVJEŽI ODJELI,kom,"0,080","0,73",,"9,11",,"0,73",,
8004030005051,10029958,TUNA MASL.ULJE 4X80 g RIO MARE,RIO MARE,PAKIRANA HRANA I PIĆE,kom,"0,320","7,29",,"22,78",,"7,29",,
3858886938231,10030000,JABUKA CRVENA PAKIRANA 2 kg,,SVJEŽI ODJELI,kom,"2,000","2,19",,"1,1",,"2,19",,
3859893124242,10030158,ORAH JEZGRA 150 g NATURA,,PAKIRANA HRANA I PIĆE,kom,"0,150","2,69",,"17,93",,"2,69",,
3830059011330,10030215,PROTEIN BAR KOKOS 55 g P.SI,PROTEINI.SI,PAKIRANA HRANA I PIĆE,kom,"0,055","1,79",,"32,55",,"1,79",,
291178,10000022,MLJEVENO MIJEŠANO MESO,,SVJEŽI ODJELI,kg,"1,000","9,69",,"9,69",,"9,69",,
3850159141317,10000432,PILEĆI COR. BLEU PAN.SVJ.240 g,CEKIN,SVJEŽI ODJELI,kom,"0,240","3,85",,"16,04",,"3,85",,
295003,10000715,LUBIN (BRANCIN) I SVJ.,,SVJEŽI ODJELI,kg,"1,000","8,65",,"8,65",,"8,65",,
295096,10002014,SRDELA I SVJ.,,SVJEŽI ODJELI,kg,"1,000","3,99",,"3,99",,"3,99",,
295018,10002280,MOL II SVJ.,,SVJEŽI ODJELI,kg,"1,000","7,29",,"7,29",,"7,29",,
295141,10004267,ROMB SVJ.,,SVJEŽI ODJELI,kg,"1,000","25,59",,"25,59",,"25,59",,
295027,10004419,GRDOBINA I SVJ.,,SVJEŽI ODJELI,kg,"1,000","13,99",,"13,99",,"13,99",,
293390,10004474,SV. VRAT I KARE SK I KOŽOM,,SVJEŽI ODJELI,kg,"1,000","5,45",,"5,45",,"5,45",,
295126,10004782,CIPAL I SVJ.,,SVJEŽI ODJELI,kg,"1,000","6,65",,"6,65",,"6,65",,
295118,10005249,SIPA EXTRA SVJ.,,SVJEŽI ODJELI,kg,"1,000",24,,24,,24,,
295032,10006278,PATARAČE I,,SVJEŽI ODJELI,kg,"1,000","9,99",,"9,99",,"9,99",,
291177,10006423,KOSTI ZA JUHU,,SVJEŽI ODJELI,kg,"1,000","0,19",,"0,19",,"0,19",,
8009735133115,10006873,BIO LIMUN PAKIRANI 500 g,,SVJEŽI ODJELI,kom,"0,500","1,49",,"2,98",,"1,49",,
8009735185053,10007123,BIO RAJČICA CHERRY 500 g,,SVJEŽI ODJELI,kom,"0,500","3,09",,"6,18",,"3,09",,
295060,10010016,SALPA EXTRA SVJ.,,SVJEŽI ODJELI,kg,"1,000","8,99",,"8,99",,"8,99",,
292997,10010326,"SV.VRAT BK 4/1 ""BARBECUE""",,SVJEŽI ODJELI,kg,"1,000","8,75",,"8,75",,"8,75",,
295045,10010964,SALPA SVJ.,,SVJEŽI ODJELI,kg,"1,000","6,65",,"6,65",,"6,65",,
295054,10011699,ŠARAN SVJ.,,SVJEŽI ODJELI,kg,"1,000","7,49",,"7,49",,"7,49",,
295157,10011908,JAKOVLJEVE KAPICE SVJ.,,SVJEŽI ODJELI,kg,"1,000","18,59",,"18,59",,"18,59",,
295110,10013663,ARBUN III SVJ.,,SVJEŽI ODJELI,kg,"1,000","3,99",,"3,99",,"3,99",,
295127,10013976,GRDOBINA EXTRA SVJ.,,SVJEŽI ODJELI,kg,"1,000","15,49",,"15,49",,"15,49",,
292999,10014206,"SV.REBRA U ""BARBECUE""",,SVJEŽI ODJELI,kg,"1,000","7,29",,"7,29",,"7,29",,
293222,10014443,PLODOVI MORA SMRZ.RFS,,SVJEŽI ODJELI,kg,"1,000","7,3",,"7,3",,"7,3",,
295215,10015853,LICA SVJEŽA,,SVJEŽI ODJELI,kg,"1,000","9,29",,"9,29",,"9,29",,
295105,10018630,KOMARČA (ORADA) MALA SVJ.,,SVJEŽI ODJELI,kg,"1,000","8,65",,"8,65",,"8,65",,
295231,10018709,KIRNJA SVJ.,,SVJEŽI ODJELI,kg,"1,000","26,54",,"26,54",,"26,54",,
295049,10019928,JASTOG SVJ.,,SVJEŽI ODJELI,kg,"1,000","92,91",,"92,91",,"92,91",,
291560,10020617,LUBIN (BRANCIN) L SVJ.,,SVJEŽI ODJELI,kg,"1,000","11,15",,"11,15",,"11,15",,
295078,10020750,KOMARČA (ORADA) II/III SVJ.,,SVJEŽI ODJELI,kg,"1,000","6,09",,"6,09",,"6,09",,
4001071333086,10021180,NAZALNA PUMPICA ZA BEBE,BABY NOVA,NEPREHRANA,kom,"1,000","4,55",,"4,55",,"4,55",,
292667,10022077,"JUNEĆA REBRA,PRSA,FLAM-RASJEK",,SVJEŽI ODJELI,kg,"1,000","6,24",,"6,24",,"6,24",,
292688,10022246,SVINJSKA LEĐA BK SMRZ. RFS,,SVJEŽI ODJELI,kg,"1,000","5,57",,"5,57",,"5,57",,
295124,10022564,ŠKARPUN SVJ.,,SVJEŽI ODJELI,kg,"1,000","8,89",,"8,89",,"8,89",,
291549,10022825,TUNA FILET II  CENTAURUS,,SVJEŽI ODJELI,kg,"1,000","16,59",,"16,59",,"16,59",,
292260,10022977,JUN.LOPATICA KOCK.RFS GASTRO,,SVJEŽI ODJELI,kg,"1,000","7,03",,"7,03",,"7,03",,
292710,10023317,TUNA FILET ŠPANJOLSKA,,SVJEŽI ODJELI,kg,"1,000","12,08",,"12,08",,"12,08",,
291056,10023474,SVINJSKA REBRA PRSNA,,SVJEŽI ODJELI,kg,"1,000","3,05",,"3,05",,"3,05",,
292289,10026141,LIGNJA SMRZ. KOL.KRAK. U BRAŠN,,SVJEŽI ODJELI,kg,"1,000","10,62",,"10,62",,"10,62",,
292805,10026154,ODOJAK SJEČENI GASTRO,,SVJEŽI ODJELI,kg,"1,000","4,63",,"4,63",,"4,63",,
291640,10026430,JANJEĆI BUT SK - BEZ KOLJENICE,,SVJEŽI ODJELI,kg,"1,000","10,62",,"10,62",,"10,62",,
292988,10026478,TELEĆA PREDNJA MLIJEČNA,,SVJEŽI ODJELI,kg,"1,000","6,1",,"6,1",,"6,1",,
292373,10026653,OSLIĆ FILET SMRZ. CENTAURUS,,SVJEŽI ODJELI,kg,"1,000","8,43",,"8,43",,"8,43",,
8995102500157,10026778,KOZICE OČIŠĆENE 13-15 SMRZ.,,SVJEŽI ODJELI,kom,"1,000","15,93",,"15,93",,"15,93",,
295103,10028094,GOF-GLAVE,,SVJEŽI ODJELI,kg,"1,000","3,32",,"3,32",,"3,32",,
3859892264024,10028250,KOLAGEN OVITAK 45,,SVJEŽI ODJELI,kom,"1,000","2,19",,"2,19",,"2,19",,
295221,10028256,LUBIN (BRANCIN) 1000-1500 g,,SVJEŽI ODJELI,kg,"1,000","18,58",,"18,58",,"18,58",,
295224,10028263,KOZICE ARGENT. SMRZ.,,SVJEŽI ODJELI,kg,"1,000","16,06",,"16,06",,"16,06",,
292985,10028917,SVINJSKA  POLOVICA EWG,,SVJEŽI ODJELI,kg,"1,000","3,83",,"3,83",,"3,83",,
292553,10029312,TELEĆI FRENCH RACKS,,SVJEŽI ODJELI,kg,"1,000","20,7",,"20,7",,"20,7",,
3868,10029410,POKLON PAKET 6,,PAKIRANA HRANA I PIĆE,kom,"1,000","30,99",,"30,99",,"30,99",,
291616,10029593,SKUŠA SMRZ. 4-6 KOM. LEDO PLUS,,SVJEŽI ODJELI,kg,"1,000","3,78",,"3,78",,"3,78",,
291872,10029741,GOVEĐE KOSTI,,SVJEŽI ODJELI,kg,"1,000","0,32",,"0,32",,"0,32",,
291190,10000020,ĆEVAPČIĆI,,SVJEŽI ODJELI,kg,"1,000","8,99",,"8,99",,"8,99",,
293348,10016560,GOVEĐI VRAT,,SVJEŽI ODJELI,kg,"1,000","5,31",,"5,31",,"5,31",,
8600043001198,10005886,KEKS PLAZMA 75 g BAMBI,,PAKIRANA HRANA I PIĆE,kom,"0,075","1,05",,14,,"1,05",,
3877000183432,10012466,"LIKER BABA VIŠNJA 0,7 L",,PAKIRANA HRANA I PIĆE,kom,"0,700","13,49",,"19,27",,"13,49",,
8600043030549,10013019,KEKS S KOM. ČOK.210 g WELLNESS,,PAKIRANA HRANA I PIĆE,kom,"0,210","2,29",,"10,9",,"2,29",,
3858891544267,10026189,DEZINKO DEZ. SRED. ZA RUKE 5 L,,NEPREHRANA,kom,"5,000","11,49",,"2,3",,"11,49",,
3877000162741,10029381,"KUPINA 2,5 kg AGRO",,HLAĐENO I SMRZNUTO,kom,"2,500","6,99",,"2,8",,"6,99",,
4007415006111,10029727,RAJČICA KONC. 4250ml LIM.MIKAD,,PAKIRANA HRANA I PIĆE,kom,"4,250","15,99",,"3,76",,"15,99",,
294473,10020708,GULAŠ SMRZ.,,SVJEŽI ODJELI,kg,"1,000","16,19",,"16,19",,"16,19",,
294346,10021676,SIPA S ORZOM SMRZ.,,SVJEŽI ODJELI,kg,"1,000","13,19",,"13,19",,"13,19",,
291611,10022202,PALENTA  SMRZ.,,SVJEŽI ODJELI,kg,"1,000","4,59",,"4,59",,"4,59",,
292779,10028921,KUHANI SUHI VRAT SMRZ.,,SVJEŽI ODJELI,kg,"1,000","9,28",,"9,28",,"9,28",,
291981,10022663,KRUH KUKURUZ.MIJEŠ 400 g KLARA,,SVJEŽI ODJELI,kg,"0,400","1,19",,"2,98",,"1,19",,
901801729204,10026487,FOLIJA PRIJANJAJUĆA 300 m,,NEPREHRANA,kom,"1,000","5,49",,"5,49",,"5,49",,
291761,10020153,PIZZA FETA MIJEŠANA ZP 210 g B,BOBIS,SVJEŽI ODJELI,kom,"0,210","1,99",,"9,48",,"1,99",,
292406,10029722,MUFFIN BADEM VIŠ ODM 100 g BOB,,SVJEŽI ODJELI,kom,"0,100","1,19",,"11,93",,"1,19",,
292668,10000196,JUNEĆA PRSA,,SVJEŽI ODJELI,kg,"1,000","8,99",,"8,99",,"8,89",,
291199,10000833,TELEĆI BUT SK,,SVJEŽI ODJELI,kg,"1,000","11,49",,"11,49",,"11,49",,
295067,10001014,LUBIN (BRANCIN) 3L SVJ.,,SVJEŽI ODJELI,kg,"1,000","11,49",,"11,49",,"11,49",,
295001,10001197,PASTRVA SVJ.,,SVJEŽI ODJELI,kg,"1,000","5,99",,"5,99",,"5,99",,
3858892941300,10003746,ŠIŠ ĆEVAPČIĆI 500 g LIPI BOKUN,,SVJEŽI ODJELI,kom,"0,500","4,55",,"9,1",,"4,55",,
293057,10007495,JUNEĆE TRIPICE  U KOMADU,,SVJEŽI ODJELI,kg,"1,000","4,99",,"4,99",,"4,99",,
292862,10007855,BAKALAR NA BIJELO ALDEN RFS,ALDEN,HLAĐENO I SMRZNUTO,kg,"1,000","23,99",,"23,99",,"23,99",,
295084,10016340,UŠATA MALA SVJ.,,SVJEŽI ODJELI,kg,"1,000","4,65",,"4,65",,"4,65",,
2690,10022309,PITAJA KOM.,,SVJEŽI ODJELI,kom,"1,000","6,99",,"6,99",,"6,99",,
291623,10026501,LUBIN(BRANCIN) ML SVJ.,,SVJEŽI ODJELI,kg,"1,000","23,59",,"23,59",,"23,59",,
8009735116118,10010328,BIO CRVENI LUK (KAPULA) 500 g,,SVJEŽI ODJELI,kom,"0,500","2,19",,"4,38",,"2,19",,
8600043030525,10013299,KEKS SA ZOB. PAH.210 g WELLNES,,PAKIRANA HRANA I PIĆE,kom,"0,210","1,75",,"8,33",,"1,75",,
8076800035735,10021563,TJ.BARILLA PENNE RIGATE 5 kg  ,BARILLA,PAKIRANA HRANA I PIĆE,kom,"1,000","14,49",,"14,49",,"14,49",,
3858883233261,10029785,LAMPION PAXLAURA RAIN FABER,,NEPREHRANA,kom,"1,000","4,99",,"4,99",,"4,99",,
291724,10014610,KRUH FRAN BAG ZP 250 g BOBIS,BOBIS,SVJEŽI ODJELI,kg,"0,250","1,09",,"4,36",,"1,09",,
3859890391678,10004477,KRUH VITAL PAK 500 g BOBIS,,SVJEŽI ODJELI,kom,"0,500","2,19",,"4,38",,"2,19",,
8020693230012,10004975,SENDVIČ K.ŠUN/EDAM 130 g PARTN,,SVJEŽI ODJELI,kom,"1,000","2,29",,"2,29",,"2,29",,
298917,10015787,BUREK MALI SIR SMRZ 180 g BOB,BOBIS,HLAĐENO I SMRZNUTO,kom,"0,180","1,29",,"7,17",,"1,29",,
1638,10021571,"TORTA 300,00 BABIĆ",BABIĆ,SVJEŽI ODJELI,kom,"1,000","40,08",,"40,08",,"40,08",,
2619,10021739,KOLAČ KROŠTULE 1 kg BABIĆ,BABIĆ,SVJEŽI ODJELI,kom,"1,000","10,88",,"10,88",,"10,88",,
291776,10023643,KOLAČI TACNA BR.6 800 g BOBIS,BOBIS,SVJEŽI ODJELI,kom,"0,800","8,63",,"10,78",,"8,63",,
298841,10026263,SAVIJAČA SIR SMRZ 240 g BOBIS,BOBIS,SVJEŽI ODJELI,kom,"0,240","1,59",,"6,63",,"1,59",,
3858881128354,10028163,KRUH POLUBIJELI PAK 500 g,MLINAR,SVJEŽI ODJELI,kg,"0,500","1,1",,"2,2",,"1,1",,
298949,10028209,KOLAČI EKSKL TACNA BR. 2 BOBIS,BOBIS,SVJEŽI ODJELI,kom,"2,000","13,27",,"6,64",,"13,27",,
5906927021973,10060242,SVIJEĆA MIRISNA XMAS HAPPY,,NEPREHRANA,kom,"1,000","4,29",,"4,29",,"4,29",,
3859891887163,10059226,TARTUFATA 500 G,,HLAĐENO I SMRZNUTO,kom,"0,500","26,49",,"52,98",,"26,49",,
3838980105203,10059243,BIOKILL EXTRA MICRO-FAST  500ML,BIOKILL,NEPREHRANA,kom,"0,500","6,29",,"12,58",,"6,29",,
3850116036830,10059245,SLADOLED KORNET L. LADA  120ML,,HLAĐENO I SMRZNUTO,kom,"0,120","1,99",,"16,58",,"1,99",,
3859893533563,10059253,LAZANJE SVJ. 250g,,HLAĐENO I SMRZNUTO,kom,"0,250","2,29",,"9,16",,"2,29",,
3858892941997,10059318,T! ALKOHOLNI OCAT 1 LITRA,T!,PAKIRANA HRANA I PIĆE,kom,"1,000","1,05",,"1,05",,"1,05",,
8682742370478,10059493,MASKA ZA LICE PLAVA 50/1 ,,NEPREHRANA,kom,"50,000",,"1,19","0,02","2,65","2,99",,
3850355007264,10059545,SIR RIBANAC 1KG PRESIDENT,,HLAĐENO I SMRZNUTO,kom,"1,000","22,49",,"22,49",,"22,49",,
9000101627428,10059635,ŠAMPON 400 ML  SCHAUMA CHAMOMI,SCHAUMA,NEPREHRANA,kom,"0,400","4,45",,"11,13",,"4,19",,
3858892941409,10401180,JUHA KOKOŠJA 65 g T!,T!,PAKIRANA HRANA I PIĆE,kom,"0,065","0,39",,6,,"0,39",,
292083,10004550,KRUH INTEGRALNI SJEM 550 g BO,BOBIS,SVJEŽI ODJELI,kg,"0,550","1,85",,"3,36",,"1,85",,
3856021303593,10059241,KUKURUZ ZA KOK.MASL. 80 g CHIO,,PAKIRANA HRANA I PIĆE,kom,"0,080",,"0,79","9,88","1,15","1,15",,
3856021303616,10059242,KUKURUZ ZA KOK.SL. 3*80 g CHIO,,PAKIRANA HRANA I PIĆE,kom,"0,240",,"1,99","8,29","2,49","2,49",,
3858893340089,10059259,KOBASICA KRANJSKA 320 G BOKUN,BOKUN GUŠTA,HLAĐENO I SMRZNUTO,kom,"0,320",,"2,99","9,34","3,99","3,99",,
3850322014882,10059290,CEDEVITA NARANČA 455 g,CEDEVITA,PAKIRANA HRANA I PIĆE,kom,"0,455",,"3,69","8,11","4,19","4,19",,
3850102521883,10059302,BAJADERA 87 G KRAŠ,BAJADERA,PAKIRANA HRANA I PIĆE,kom,"0,087","4,99",,"57,36",,"4,99",,
8002734000594,10059325,PANETTONE MASLAC 1 KG GRANDUCA,,SVJEŽI ODJELI,kom,"1,000","11,99",,"11,99",,"11,99",,
3857500104311,10059436,ULJE SUNCOKRET HLAD. PREŠ. 1 L SUNCE VINK.,,PAKIRANA HRANA I PIĆE,kom,"1,000","3,29",,"3,29",,"3,29",,
3850355007301,10059476,SIR GOUDA 250 G PRESIDENT,,HLAĐENO I SMRZNUTO,kom,"0,250","3,99",,"15,96",,"3,99",,
3870085091104,10059523,KAVA LEDENA ESPR. MACC. 250 ML,,HLAĐENO I SMRZNUTO,kom,"0,250","1,15",,"4,6",,"1,15",,
4034900032409,10059526,BAGUETTE ZAČINSKO BILJE 160 g MEGGLE,,HLAĐENO I SMRZNUTO,kom,"0,160","1,69",,"10,56",,"1,69",,
3850158006105,10059605,NAPITAK JABUKA 2 L  JOY MARA,JOY,PAKIRANA HRANA I PIĆE,kom,"2,000","1,89",,"0,95",,"1,89",,
3850105177759,10059384,FAKS 14/1 KAPSULE SHU SHU,FAKS,NEPREHRANA,kom,"14,000","8,49",,"0,61",,"8,49",,
7322541161747,10059462,LIBRESSE P.SENSITIVE NORMAL 12,LIBRESSE,NEPREHRANA,kom,"12,000","2,99",,"0,25",,"2,99",,
294703,10401634,RUSTIK DID S DOD. KUK ZP 400 B,,SVJEŽI ODJELI,kg,"0,400","1,59",,"3,98",,"1,59",,
293087,10401846,KRAKOVI HUMBOLDTOVE LIGNJE,,SVJEŽI ODJELI,kg,"1,000","8,99",,"8,99",,"8,99",,
290782,10401854,VENERICE SMRZ.,,SVJEŽI ODJELI,kg,"1,000","5,99",,"5,99",,"5,99",,
295218,10401858,SABLJARKA FILET ODMRZNUTA,,SVJEŽI ODJELI,kg,"1,000","24,95",,"24,95",,"24,95",,
3858892942239,10401939,NEKTAR ACE 1 L T! DRINK,T!,PAKIRANA HRANA I PIĆE,kom,"1,000","1,25",,"1,25",,"1,25",,
294495,10402038,BAKALAR NA BRUDET*,,SVJEŽI ODJELI,kg,"1,000","11,93",,"11,93",,"11,93",,
294497,10402045,PIRE KRUMPIR*,,SVJEŽI ODJELI,kg,"1,000","5,29",,"5,29",,"5,29",,
294482,10402046,PURETINA S GLJIVAMA*,,SVJEŽI ODJELI,kg,"1,000","10,61",,"10,61",,"10,61",,
294359,10402057,TELEĆA JETRA DOLCE GARBO*,,SVJEŽI ODJELI,kg,"1,000","13,26",,"13,26",,"13,26",,
294353,10402059,RAGU OD JUNEĆEG REPA*,,SVJEŽI ODJELI,kg,"1,000","7,95",,"7,95",,"7,95",,
294380,10402064,JANJETINA S BIŽIMA*,,SVJEŽI ODJELI,kg,"1,000","18,59",,"18,59",,"18,59",,
293610,10402084,GRAH SALATA,,SVJEŽI ODJELI,kg,"1,000","5,99",,"5,99",,"5,99",,
294347,10402128,SIPA S ORZOM*,,SVJEŽI ODJELI,kg,"1,000","13,19",,"13,19",,"13,19",,
292275,10402086,SALATA KISELI KUPUS,,SVJEŽI ODJELI,kg,"1,000","5,35",,"5,35",,"5,35",,
292278,10402098,POVRĆE NA PARI,,SVJEŽI ODJELI,kg,"1,000","9,69",,"9,69",,"9,69",,
293593,10402096,SALATA KRUMPIR,,SVJEŽI ODJELI,kg,"1,000","6,59",,"6,59",,"6,59",,
293633,10402094,ORADA (KOMARČA) PEČENA LL,,SVJEŽI ODJELI,kg,"1,000","14,59",,"14,59",,"14,59",,
294698,10402157,ZAPEČENA TJ. SA 4 VRSTE SIRA,,SVJEŽI ODJELI,kg,"1,000","12,79",,"12,79",,"12,79",,
294594,10402177,PRŽENE LIGNJE S KRUMPIROM,,SVJEŽI ODJELI,kg,"1,000","9,95",,"9,95",,"9,95",,
294571,10402182,BOLONJEZ TJESTENINA,,SVJEŽI ODJELI,kg,"1,000","7,96",,"7,96",,"7,96",,
294573,10402184,RIŽOTO S KOZICAMA,,SVJEŽI ODJELI,kg,"1,000","8,63",,"8,63",,"8,63",,
294577,10402187,NJOKI S PILET/GLJIVAMA,,SVJEŽI ODJELI,kg,"1,000","9,29",,"9,29",,"9,29",,
294598,10402200,CAPRESE SALATA,,SVJEŽI ODJELI,kg,"1,000","7,96",,"7,96",,"7,96",,
3859890944676,10402399,KOLAČ MAĐARICA 440 g BOBIS,,SVJEŽI ODJELI,kom,"0,440","4,3",,"9,77",,"4,3",,
299060,10402270,SALATA KRUMPIR(porcija 150g),,SVJEŽI ODJELI,kom,"1,000","1,19",,"1,19",,"1,19",,
3850102522842,10402458,KEKS MOTO KAKAO 96 g KRAŠ,MOTO,PAKIRANA HRANA I PIĆE,kom,"0,096","1,29",,"13,44",,"1,29",,
5751,10402501,KRAFNA MARELICA 80 g BALINICE,,SVJEŽI ODJELI,kom,"0,080","0,6",,"7,45",,"0,6",,
7758,10402669,KROASAN MAS MINI SMRZ 30 g BAB,,SVJEŽI ODJELI,kom,"0,030","0,37",,"12,33",,"0,37",,
3859888666771,10402748,TJ. ZVJEZDICE S JAJIMA 400g,,PAKIRANA HRANA I PIĆE,kom,"0,400","2,99",,"7,48",,"2,99",,
3858892942871,10402779,"JOGURT ČVRSTI 3,2% 180 G T!",T!,HLAĐENO I SMRZNUTO,kom,"0,180","0,39",,"2,17",,"0,39",,
5944,10402963,PITA JAB DOM. RIB. ZP 110 g BA,,SVJEŽI ODJELI,kom,"1,000","1,63",,"1,63",,"1,63",,
4011800840310,10403032,DŽEM EX. MARELICA 340 g SCHWAR,SCHWARTAU,PAKIRANA HRANA I PIĆE,kom,"0,340","5,49",,"16,15",,"5,49",,
7613287490117,10403035,FELIX FANTASTIC JUNIOR PILETINA 85 g,,NEPREHRANA,kom,"0,085","0,85",,10,,"0,85",,
7613287491695,10403039,FELIX FANTASTIC GOVEDINA I PILETINA 4x85 g,,NEPREHRANA,kom,"0,340",,"1,99","5,85","2,99","2,99",,
3870634060469,10403138,LAMPION ELEKTRONSKI GLORIA 120 DANA,,NEPREHRANA,kom,"1,000","2,75",,"2,75",,"2,75",,
3858888598679,10403166,SIR SVJEŽI 500 g SPORT ZDENKA,,HLAĐENO I SMRZNUTO,kom,"0,500","3,29",,"6,58",,"3,29",,
1887,10403182,PECIVO PANIN 150 g BABIĆ,,SVJEŽI ODJELI,kom,"0,150","0,83",,"5,53",,"0,83",,
7613287049803,10403222,NESCAFE CLASSIC 120 g LATTE,NESCAFE,PAKIRANA HRANA I PIĆE,kom,"0,120",,"1,79","14,92","2,99","2,99",,
7622210547613,10403334,PLOČICA ČOK. LJEŠ. 160 g BELVI,BELVITA,PAKIRANA HRANA I PIĆE,kom,"0,160","4,35",,"27,19",,"4,35",,
4002359017322,10403514,UMAK SLATKO KIS. 400 g BEN'S,,PAKIRANA HRANA I PIĆE,kom,"0,400","3,99",,"9,98",,"3,99",,
5410673007667,10403534,RIŽA ORIG. INTEG.VR. 500 g BEN,UNCLE BEN´S,PAKIRANA HRANA I PIĆE,kom,"0,500","4,29",,"8,58",,"4,29",,
295233,10403559,FILET HAME SVJ.,,SVJEŽI ODJELI,kg,"1,000","24,99",,"24,99",,"24,99",,
3850116990163,10403579,LASAGNE BOLOGNESE 450 G LEDO,,HLAĐENO I SMRZNUTO,kom,"0,450","3,99",,"8,87",,"3,99",,
3858892942246,10404077,KIKIRIKI LJUSKA 400 g T!,T!,PAKIRANA HRANA I PIĆE,kom,"0,400","3,29",,"8,23",,"3,29",,
290756,10404205,KRUŠKA KAISER,,SVJEŽI ODJELI,kg,"1,000","2,39",,"2,39",,"2,39",,
